date,avg_temperature,humidity,co2_emission,energy_consumption,renewable_share,urban_population,industrial_activity_index,energy_price
30/10/2023,11.52,72.24,679.09,13355.93,24.29,85.42,84.47,122.26
31/10/2023,10.69,65.01,417.76,6742.73,14.63,74.35,55.7,133.15
1/11/2023,15.27,62.79,483.4,8738.8,21.34,75.02,98.83,36.62
2/11/2023,18.3,78.72,624.8,11539.11,16.89,81.75,78.27,160.43
3/11/2023,16.96,54.3,348.95,2388.65,21.48,61.05,83.99,55.41
4/11/2023,17.69,81.16,637.35,11187.47,21.27,62.38,45.12,91.87
5/11/2023,15.97,44.19,193.42,3417.07,24.78,62.8,49.93,172.92
6/11/2023,15.75,65.02,78.88,5398.36,18.46,75.4,42.48,72.44
7/11/2023,15.62,74.6,392.1,7419.79,24.32,63.9,47.39,36.15
8/11/2023,15.21,59.72,490.87,1806.06,24.46,65.06,56,79.31
9/11/2023,17.93,46.87,143.78,7922.17,14.42,89.09,86.09,139.09
10/11/2023,16.19,69.04,364.4,3020.38,20,81.4,41.11,98.76
11/11/2023,17.78,81.5,712.81,7314.67,18.83,69.36,85.71,130.13
12/11/2023,16.44,87.44,712.7,2726.67,16.87,70.75,98.6,155.9
13/11/2023,17.22,65.46,366.2,9379.08,17.88,68.76,99.59,89.35
14/11/2023,17.37,47.43,179.61,1740.29,16.87,69.03,73.65,192.28
15/11/2023,15.8,66.63,331.46,5981.38,20.2,89.15,83.56,41.37
16/11/2023,16.52,66.18,440.4,11558.44,21.87,86.76,54.98,70.39
17/11/2023,17.16,53.92,635.41,3818.56,17.31,61.05,57.83,123.92
18/11/2023,16.31,51.71,514.37,3224.68,14.67,62.07,94.01,53.08
19/11/2023,15.41,72.27,263.77,4873.48,24.58,89.18,81.38,179.99
20/11/2023,17.29,77.36,116.18,9354.78,18.92,87.62,73.34,70.97
21/11/2023,15.72,71.26,352.95,9472.19,15.15,87.05,84.94,33.28
22/11/2023,16.39,75.02,340.04,3342.69,19.33,70.95,91.51,151.95
23/11/2023,17.71,53.46,255.7,7422.15,15.09,63.41,87.34,116.61
24/11/2023,17.8,83.59,542.58,7266.76,17.17,84.29,98.33,194.16
25/11/2023,17.82,34.62,247.2,8531.08,16.55,62.27,92.97,116.28
26/11/2023,18.21,89.02,374.25,5561.01,18.97,69.35,69.36,161
27/11/2023,15.88,85.39,691.07,8359.5,25.08,61.14,67.9,194.01
28/11/2023,16.84,43.43,592,10881.28,13.53,80.79,63.89,94.03
29/11/2023,18.15,58.46,235.46,4722.98,20.49,82.83,68.68,191.83
30/11/2023,17.92,58.8,605.73,10238.04,19.96,84.89,48.22,180.51
1/12/2023,22.49,53.21,482.96,4295.99,20.24,80.09,82.82,123.31
2/12/2023,22.49,50.11,434.8,5613.37,13.44,61.89,58.51,138.55
3/12/2023,22.49,80.65,426.28,4768.65,21.66,63.75,82.54,192.5
4/12/2023,22.49,42.6,81.36,5998.62,26.52,72.72,55.34,192.12
5/12/2023,22.49,85.57,498.51,4764.81,22.6,76.03,97.75,143.57
6/12/2023,22.49,51.78,107.27,5992.78,19.7,64.21,86.53,85.46
7/12/2023,22.49,56.41,352.98,5470.32,18.18,80.3,91.97,101.35
8/12/2023,22.49,66.84,126.48,6230.37,20.79,73.13,82.87,138.32
9/12/2023,22.49,44.66,96.9,4099.66,13.71,82.17,97.01,36.15
10/12/2023,22.49,32.58,102.91,1390.06,22.61,71.46,60.18,46.33
11/12/2023,22.49,56.58,355.11,3932.65,20.37,65.69,70.85,197.69
12/12/2023,22.49,47.27,110.41,3276.26,24.42,70.46,68.07,183.32
13/12/2023,22.49,63.16,326.33,3827.16,19.53,65.92,40.38,174.25
14/12/2023,22.49,39.38,170.85,4403.61,18.3,60.52,63.95,183.14
15/12/2023,22.49,31.95,73.82,4511.36,18.7,69.69,71.27,85.29
16/12/2023,22.49,43.6,412.31,3986.95,24.41,75.12,86.89,104.24
17/12/2023,22.49,59.33,346.22,3465.53,17.26,64.86,69.5,175.37
18/12/2023,22.49,31.42,97.53,2619.9,15.31,60.26,51.47,181.03
19/12/2023,22.49,75.7,463.69,6152.8,14.82,75.25,48.77,49.83
20/12/2023,22.49,84.91,473.69,5306.54,17.41,72.19,84.48,177.81
21/12/2023,22.49,32.52,489.93,6370.86,13.48,72.14,66.3,82.89
22/12/2023,22.49,63.82,72.63,1468.28,19.48,72.38,45.28,169.27
23/12/2023,22.49,59.07,386.64,7807.75,16.85,89.69,62.62,151.23
24/12/2023,22.49,57.66,332.06,4003.03,24.48,72.33,54.41,94.79
25/12/2023,22.49,68.03,377.45,6746.87,13.97,65.99,65.99,57.72
26/12/2023,22.49,65.57,394.01,4271.65,18.54,61.53,74.6,37.1
27/12/2023,22.49,86.18,496,2703.74,19.12,75.46,61.53,42.8
28/12/2023,22.49,77.4,340.72,5621.17,19.31,61.34,57.57,99.46
29/12/2023,22.49,69,361.27,5373.12,16.46,60.23,43,50.93
30/12/2023,22.49,73.31,327.34,4903.04,24.36,74.45,80.23,189.5
31/12/2023,22.49,72.77,129.52,1813.26,23.35,76.76,74.08,88.29
1/1/2024,29.47,56.64,630.79,4282.65,25.5,79.83,93.64,149.65
2/1/2024,27.23,84.17,377.46,3918.32,23.3,72.14,95.64,162.64
3/1/2024,29.53,36.41,605.87,9178.25,22.66,77.08,47.53,139.66
4/1/2024,27.58,59.71,426.67,7056.21,16.02,74.54,98.31,111.35
5/1/2024,28.11,75.12,388.76,2518.47,20.75,88.04,54.21,190.26
6/1/2024,28.25,89.92,686.04,2694.26,28.41,62.52,62.01,130.54
7/1/2024,27.16,62.35,662.92,5724.58,21.62,86.82,89.61,183.4
8/1/2024,26.61,79.34,199.86,9415.59,17.86,68.43,42.43,52.89
9/1/2024,26.63,89.02,120.7,8666.31,22.28,89.34,94.68,69.04
10/1/2024,26.82,85.25,497.07,2432.97,19.89,83.29,64.76,83.42
11/1/2024,28.73,31.11,116.84,1886.05,20.02,73.44,51.13,82.51
12/1/2024,28.07,43.04,682.88,4528.8,24.28,79.01,94.72,35.58
13/1/2024,27.62,54.02,264.63,11345.5,18.84,88.41,70.1,56.33
14/1/2024,29.99,43.76,399.37,1906.5,26.9,85.4,93.36,86.17
15/1/2024,26.89,60.43,98.06,5149.14,18.38,63.29,70.56,37.57
16/1/2024,28.01,40.62,377.14,2262.56,27.83,89.34,45.15,37.93
17/1/2024,28.59,52.21,749.93,9692.37,23.31,77.85,87.39,53.58
18/1/2024,28.63,59.08,294.94,10348.09,27.16,62.85,54.24,101.23
19/1/2024,26.97,78.07,330.19,11783.27,23.5,72.39,92.53,189.64
20/1/2024,28.84,31.15,163.4,3325.58,27.34,74.18,56.01,196.04
21/1/2024,27.1,63.17,670.51,6408.07,26.57,82.67,54.93,165.45
22/1/2024,28.89,87.41,145.71,8909.76,24.24,78.34,64.87,186.11
23/1/2024,29.6,33.73,364.35,4672.29,25.22,85.8,53.15,89.08
24/1/2024,28.85,54.61,587.93,4613.54,20.53,79.42,95.25,59.71
25/1/2024,27.95,38.19,134.77,1952.34,25.1,79.36,55.19,84.56
26/1/2024,28.98,57.43,517.97,3536.16,26.16,73.6,68.97,66.44
27/1/2024,27.57,66.89,727.02,11009.01,21.36,81.83,40.53,161.05
28/1/2024,29.15,73.68,197.6,3904.32,17.44,78.3,54.7,177.07
29/1/2024,26.59,62.18,115.51,11060.43,24.02,68.32,72.78,50.52
30/1/2024,26.56,86.66,154.36,6901.18,22.83,80.39,78.62,188.5
31/1/2024,29.47,60.56,587.43,11447.66,26.57,80.29,57.4,65.61
1/2/2024,33.99,68.91,132.88,8138.82,17.65,80.41,86.77,57.23
2/2/2024,31.53,57.62,431.36,14753.4,22.99,86.57,99.37,64.46
3/2/2024,32.27,83.88,368.92,8660.54,16.54,61.5,55.42,33.1
4/2/2024,32.61,56.47,289.34,9055.59,20.84,65.13,58.66,175.17
5/2/2024,31.13,40.95,497.74,13461.77,23.44,63.57,91.09,192.65
6/2/2024,29.58,69.19,538.66,14552.95,17.27,80.56,68.9,156.44
7/2/2024,30.82,69.81,725.78,9881.58,25.52,73.5,96.46,192.87
8/2/2024,31.77,74.69,539.79,11252.4,19.01,72.84,86.94,181.56
9/2/2024,29.88,85.44,217.55,6054.62,23.44,80.43,99.04,53.67
10/2/2024,35.09,80.17,617.25,12141.48,15.4,61.12,56.43,104.22
11/2/2024,31.96,61.09,647.82,4925.61,22.24,70.16,93.6,92.61
12/2/2024,30.28,69.85,382.34,6281.71,21.62,86.98,69.92,161.84
13/2/2024,33.43,85.57,121.19,9584.49,20.72,70.31,53.75,30.05
14/2/2024,29.94,64.67,780.06,5541.79,14.24,85.45,48.01,156.82
15/2/2024,32.37,50.6,253.61,10797.16,20.54,77.22,60.19,199.39
16/2/2024,34.37,33.44,272.94,14892.45,19.4,77.9,97.46,99.77
17/2/2024,32.95,47.74,731.63,7461.85,19.81,88.46,92.1,156.8
18/2/2024,32.62,79.73,675.79,14508.17,16.92,71.57,72.04,83.74
19/2/2024,31.38,30.4,112.03,14332.86,18.63,73.95,47.99,51.62
20/2/2024,29.63,66.42,640.55,5275.06,19.68,81.53,48.33,85.94
21/2/2024,31.95,87.81,725.73,8799.73,26.39,62.69,49.3,148.91
22/2/2024,34.65,35.37,433.35,14714.81,24.42,65.97,81.16,36.16
23/2/2024,32.48,35.05,341.73,9908.41,16.67,89.91,90.36,124.58
24/2/2024,34.11,55.5,921,8040.7,23,85.42,87.36,145.44
25/2/2024,35.23,74.71,600.71,3438.95,19.18,61.8,94.84,151.85
26/2/2024,29.84,85.35,214.46,3648.51,25.44,81.97,54.01,149.01
27/2/2024,33.09,34.42,768.12,3027.34,25.43,87.4,83.73,179.11
28/2/2024,32.05,47.89,327.17,4579.93,19.49,72.32,98.06,86.99
29/2/2024,32.41,68.01,346.12,4828.4,19.29,64.45,84.81,58.46
1/3/2024,32.15,73.02,960.69,10188.7,23.08,67.21,51.17,180.79
2/3/2024,34.62,38.66,780.37,14972.84,18.02,75.1,45.62,53.3
3/3/2024,35.77,82.89,800.78,4165.44,24.09,86.85,84.18,153.65
4/3/2024,32.99,64.15,327.38,13509.11,19.87,71.93,73.52,170.49
5/3/2024,31.32,58.34,968.41,14506.25,27,72.79,95.07,86.55
6/3/2024,33.73,60.1,132.9,11648.35,25.77,63.66,95.91,42.03
7/3/2024,37.15,84.35,765.41,11015.38,23.7,88.67,70.41,161.41
8/3/2024,33.55,77.05,613.65,12015.78,24.49,72.17,95,162.6
9/3/2024,37.3,48.29,791.25,8757.17,22.62,82.55,77.12,116.23
10/3/2024,34.88,39.55,429.2,8465.34,28.41,82.13,61.72,143.56
11/3/2024,32.35,63.67,621,12397.51,26.33,71.43,83.96,165.15
12/3/2024,34.05,74.49,832.05,13184.95,20.07,81.78,85.8,138.51
13/3/2024,37.14,72.78,663.04,11992.01,22.67,69.65,52.83,54.84
14/3/2024,30.53,81.08,665.1,9219.41,23.57,77.26,66.87,58.45
15/3/2024,31,65.21,578.8,2042.21,24,87.93,79.39,161.47
16/3/2024,32.09,45.91,641.24,9374.86,23.55,71.95,94.59,150.06
17/3/2024,35.13,30.65,307.8,2090.38,24.28,79.4,78.55,167.08
18/3/2024,31.25,89.79,203.82,3133.13,25.35,78.73,92.69,59.62
19/3/2024,33.92,49.22,824.57,5867.93,25.57,76.92,46.22,47.64
20/3/2024,32.53,83.64,112.08,3839.97,27.52,78.66,44.61,67.67
21/3/2024,37.41,84.33,149.1,10536.72,23.64,69.41,64.8,131.55
22/3/2024,31.46,76.63,761.72,3487.95,22.69,72.9,71.91,186.56
23/3/2024,34.84,79.9,362.59,6244.06,17.82,70.02,82.39,80.65
24/3/2024,31.59,35.22,654.56,3976.88,19.83,71.47,62.92,100.45
25/3/2024,33.78,53.87,609.41,8438.62,22.78,68.32,76.15,58.37
26/3/2024,31.39,34.2,577.14,15989.81,23.4,76.31,54.36,47.07
27/3/2024,32.25,56.29,528.19,4488.27,24.53,61.59,71.76,166.66
28/3/2024,33.82,76.96,995.41,9717.31,27.44,88.72,64.66,131.37
29/3/2024,33.87,49.79,839.69,4420.78,19.44,63.02,87.44,88.16
30/3/2024,33.45,66.73,775.12,4896.71,17.26,87.5,75.27,93.48
31/3/2024,35.07,73.44,776.94,2458.82,21.76,60.56,90.07,121.35
1/4/2024,30.66,32.18,848.24,12980.5,19.98,74.95,84.31,42.73
2/4/2024,32.83,77.92,605.71,9220.68,22.04,60.83,97.36,67.61
3/4/2024,34.19,60.54,517.21,14112.38,18.48,63.3,77.5,45.97
4/4/2024,30.04,50.08,263.13,9305.72,17.32,60.41,96.98,143.4
5/4/2024,33.96,31.06,359.35,8080.59,18,81.13,88.34,47.69
6/4/2024,30.32,75.67,416.77,11467.53,18.99,76.14,89.21,103.01
7/4/2024,33,58.15,765.09,13262.99,26.82,61.16,99.12,148.91
8/4/2024,31.32,68.09,337.6,13398.94,21.9,72.05,45.93,127.48
9/4/2024,34.01,52.09,452.57,11808.82,27.13,62.24,60.23,198.93
10/4/2024,34.66,46.36,895.26,3771.11,25.4,62.66,47.93,60.2
11/4/2024,31.31,60.09,271,4980.29,21.62,85.52,97.22,195.98
12/4/2024,33.71,56.1,619.68,7069.39,16.69,82.65,55.91,172.71
13/4/2024,30.05,68.44,243.35,11908.51,20.68,88.18,51.07,149.61
14/4/2024,34.45,35.73,496.58,8633.23,21.27,74.26,48.75,161.67
15/4/2024,33.43,67.42,483.93,13028.59,17.47,86.72,87.54,32.04
16/4/2024,35.07,58.23,576.81,13699.04,22.86,63.69,90.86,49.72
17/4/2024,34.24,62.54,223.48,5597.17,29.15,71.56,76.13,126.98
18/4/2024,33.23,48.81,651.85,12885.71,21.17,72.64,56.04,80.42
19/4/2024,34.06,67.33,653.71,4962.55,22.22,76.85,49.69,153.74
20/4/2024,31.49,47.91,812.65,9165.95,19.2,86.54,88.59,35.64
21/4/2024,33.1,51.12,533.86,8863.11,22.92,74.75,51.83,164.36
22/4/2024,33.39,49.73,718.71,14820.82,17.59,63.95,75.61,101.07
23/4/2024,35.11,61.4,430.44,3958.27,25.96,67.37,41.24,117.15
24/4/2024,31.04,87.37,759.4,10537.72,24.88,88.49,42.09,169.28
25/4/2024,32.49,63.52,518.01,2818.48,23.02,87.97,56.94,53.27
26/4/2024,31.66,54.04,744.07,4449.23,24.04,65.66,70.07,124.32
27/4/2024,30.07,83.84,732.62,5102.97,25.08,71.73,90.35,133.64
28/4/2024,32.18,30.38,701.7,9700.46,20.39,82.68,93.89,72.48
29/4/2024,33.18,77.11,886.97,5897.21,24.22,83.49,97.07,107.87
30/4/2024,35.26,68.6,428.61,3269.22,21.34,68.18,47.51,169.27
1/5/2024,26.74,66.9,403.4,2330.35,26.4,88.35,93.57,136.03
2/5/2024,29.29,69.03,618.33,3406.52,18.92,63.82,62.3,197.51
3/5/2024,28.51,66.31,640.48,2506.87,19.56,88.82,44.4,52.61
4/5/2024,27.56,72.63,241.09,3039.33,24.68,72.45,53.27,158.55
5/5/2024,29.43,61.36,463.44,8582.43,21.6,89.24,86.58,63.51
6/5/2024,28.01,53.16,639.15,3082.33,21.37,86.39,53.95,125.02
7/5/2024,29.69,56.02,678.42,10760.43,26.54,89.24,77.57,94.15
8/5/2024,29.88,30.45,598.83,5407.15,20.31,60.63,55.19,150.36
9/5/2024,29.68,61.51,727.94,7936.3,17.23,89.46,74.21,125.74
10/5/2024,26.73,49.6,179.81,10030.92,23.06,63.65,99.7,62.07
11/5/2024,28.33,65.43,508.18,8353.68,15.78,69.47,46.33,169.44
12/5/2024,29.56,36.13,210.82,11457.09,25.63,68.81,94.56,136.62
13/5/2024,27.31,33.39,542.62,6183.75,20.81,87.05,61.07,109.51
14/5/2024,29.87,87.04,391.59,9502.27,21.93,89.05,49.52,186.88
15/5/2024,27.97,53.44,730.69,7117.62,23.36,76.69,45.25,193.53
16/5/2024,29.14,74.82,120.04,1567.81,18.48,81.11,47.84,166.94
17/5/2024,27.96,65.65,374.79,7157.44,20.78,76.24,62.18,164.66
18/5/2024,28.34,54.47,516,3344.98,22.59,77.02,81.36,82.16
19/5/2024,27.64,51.82,202.89,3452.31,22.69,87.74,97.56,193.88
20/5/2024,28.62,56.86,748.83,6087.06,25.65,67.39,57.87,61.61
21/5/2024,29.69,88.83,263.89,11277.63,19.45,60.72,78.8,118.42
22/5/2024,28.86,37.23,699.15,8500.12,16.54,73.17,48.58,148.04
23/5/2024,28.85,48.02,323.56,5135.99,20.12,68.43,92.55,189.24
24/5/2024,27.08,51.03,392.33,9669.69,29.3,65.11,53.5,64.88
25/5/2024,28.42,31.38,685.89,4307.02,23.83,72.63,74.07,109.37
26/5/2024,28.31,40.87,272.85,4923.92,25.36,62.68,87.23,160.72
27/5/2024,28.08,77.1,581.05,10238.81,26.29,76.74,82.18,104.9
28/5/2024,28.96,43.18,399.54,7653.77,20.74,70.16,62.49,162.35
29/5/2024,29.48,80.49,480,2077.77,21.18,77.96,51.63,178.76
30/5/2024,28.11,69.11,178.37,10954.18,28.2,84.14,54.62,155.09
31/5/2024,29.81,72.95,268.42,10514.69,19.67,81.87,78.1,140.31
1/6/2024,22.49,38.62,487.02,6429.83,15.03,87.54,58.9,39.52
2/6/2024,22.49,86.41,490.13,3000.94,22.3,83.81,64.41,82.17
3/6/2024,22.49,42.03,231.3,4193.62,20.96,81.17,81.73,112.45
4/6/2024,22.49,80.4,442.6,2918.12,23.59,84.87,82.36,188.07
5/6/2024,22.49,87.75,77.5,2295.17,25.83,78.85,60.18,190.75
6/6/2024,22.49,49.6,154.41,6850.75,29.58,73.52,99.71,198.46
7/6/2024,22.49,31.84,492.05,6395.2,16.8,63.49,98.06,109.34
8/6/2024,22.49,89.75,382.72,4655.42,21.12,61.16,99.06,77.96
9/6/2024,22.49,35.48,86.7,2918.14,15.43,66.82,49.06,60.48
10/6/2024,22.49,68.12,473.26,4413.72,20.55,63.77,89.8,90.91
11/6/2024,22.49,39.56,268.8,3789.36,22.02,77.9,75.14,110.05
12/6/2024,22.49,39.55,265.28,5851.97,20.48,81.29,61.62,51.86
13/6/2024,22.49,33.21,176.51,5668.92,26.34,82.61,47.79,188.3
14/6/2024,22.49,66.76,313.36,6764.47,24.89,72.53,72.19,183.08
15/6/2024,22.49,40.09,94.01,1188.64,25.48,77.9,53.62,136.11
16/6/2024,22.49,74.81,203.74,6805.66,17.21,64.41,50.35,75.79
17/6/2024,22.49,65,470.34,5115.22,29.44,78.38,88.53,181.16
18/6/2024,22.49,89.14,404.74,3211.82,28.97,85.09,63.83,98.32
19/6/2024,22.49,50.36,166,3181.14,23.11,84.49,47.88,181.64
20/6/2024,22.49,52.84,170.2,2749.21,20.42,82.14,54.55,81.34
21/6/2024,22.49,54.19,79.37,3054.91,20.51,88.01,55.8,156.38
22/6/2024,22.49,64.77,389.38,7848.18,30.65,66.19,91.5,143.22
23/6/2024,22.49,38.41,312.26,2322.14,16.34,81.37,70.09,83.19
24/6/2024,22.49,70.42,286.78,1680.06,20.28,62.64,87.15,110.49
25/6/2024,22.49,72.86,495.67,1334.01,16.75,61.76,87.13,188.96
26/6/2024,22.49,84.28,191.02,2863.69,20.54,76.65,91.11,170.31
27/6/2024,22.49,53.18,211.7,7811.55,25.01,65.83,55.27,113.84
28/6/2024,22.49,47.7,182.34,7919.6,23.29,70.46,49.95,129.52
29/6/2024,22.49,74.43,356,2002.81,21.53,63.55,97.33,192.12
30/6/2024,22.49,41.03,350.38,7656.12,19.27,69.33,80.33,173.89
1/7/2024,17.05,51.05,151.16,9040.04,25.59,87.2,91.77,34.23
2/7/2024,16.55,49.41,182.47,5375.2,21.86,61.68,87.36,143.51
3/7/2024,17.49,46.63,602.28,4460.09,23.7,66.04,96.81,152.35
4/7/2024,16.63,56.19,743.72,6841.57,21.17,61.13,71.7,39.15
5/7/2024,18.31,67.04,332.36,6211.57,23.15,63.62,79.02,121.65
6/7/2024,16.14,43.7,288.47,9446.14,20.45,69.15,51.19,163.85
7/7/2024,16.84,32.1,250.12,10462.87,21.24,78.73,90.71,116.11
8/7/2024,16.74,83.81,749.14,8726.58,18.14,84.43,57.1,70.49
9/7/2024,17.29,61.72,213.07,4393.07,24.49,67.77,48.69,92.26
10/7/2024,15.05,34.93,315.84,10449.17,26.09,78.85,43.27,33.89
11/7/2024,15.24,77.1,183.92,4019.87,19.76,61.57,67.99,190.92
12/7/2024,17.17,62.04,112.68,6218.77,20.23,83.77,44.84,162.77
13/7/2024,16.35,58.35,390.03,11024.5,22.37,63.91,65.77,134.48
14/7/2024,15.16,87.3,303.42,10228.23,28.49,62.59,71.81,154.26
15/7/2024,18.15,86.13,181.4,5700.67,16.56,72.54,87.96,180.75
16/7/2024,16.34,79.46,163.35,9635.86,24.15,78.9,92.67,162.06
17/7/2024,17.63,72.13,614.93,5991.22,25.22,69.78,46.18,111.13
18/7/2024,17.77,40.55,139.95,8167.04,20.06,63.6,89.97,108.58
19/7/2024,16.48,74.38,333.74,3918.76,13.49,86.95,73.43,174.41
20/7/2024,17.26,47.07,729.85,4883.8,19.5,64.49,99.51,171.05
21/7/2024,17.57,83.45,128.91,7003.93,24.01,72.45,97.67,32.03
22/7/2024,17.23,41.54,392.27,6339.07,19.01,87.53,58.71,71.75
23/7/2024,15.7,84.47,182.52,4337.77,20.31,62.02,64.33,125.92
24/7/2024,16.73,52.83,670.44,8717.79,29.07,87.89,61.18,158.73
25/7/2024,17.64,69.95,514.86,6877.38,27.23,61.3,81.44,132.65
26/7/2024,17.88,37.1,645.99,2593.54,24.3,89.88,76.48,96.89
27/7/2024,16.12,48.55,123.69,5441.62,21.23,71.66,54.76,142.62
28/7/2024,17.39,80.6,367.43,11860.46,17.96,85.04,57.4,61.96
29/7/2024,17.18,76.84,414.53,10140.57,18.26,81.19,81.27,100.56
30/7/2024,17.65,43.66,235.01,8003.4,30.19,68.1,61.93,197.51
31/7/2024,15.35,30.38,679.3,10404.55,22.14,82.92,87.48,102
1/8/2024,14.44,64.43,852.27,7786.61,21.48,83.86,57.87,138.64
2/8/2024,10.4,71.09,229.98,11318.48,18.03,79.16,43.86,187.01
3/8/2024,15.08,68.37,743.41,7582.92,25.35,81.69,93.07,99.23
4/8/2024,11.95,57.68,141.14,3349.26,20.86,87.6,76.24,152.82
5/8/2024,13.77,61.21,490.9,13331.78,24.27,84.1,49.8,124.17
6/8/2024,14.14,38.03,920.49,9046.87,20.97,70.41,43.55,92.59
7/8/2024,9.92,50.88,549.94,4260.08,23.99,84.36,98.73,82.86
8/8/2024,15.52,81.56,93.67,14246.71,19.43,72.55,40.04,189.76
9/8/2024,12.18,51.37,413.42,7766.93,22.12,87.4,42.12,112.84
10/8/2024,13.48,54.43,735.72,6904.22,22.62,62.97,79.07,171.15
11/8/2024,13.91,47.87,636.4,11972.31,25.27,81.28,46.65,60.73
12/8/2024,11.63,58.79,417.36,5933.87,23.08,88.92,59.06,94.27
13/8/2024,10.37,35.71,318,6265.31,26.47,88.49,87.56,55.92
14/8/2024,12.58,32.52,725.62,10607.21,26.51,87.32,78.36,117.7
15/8/2024,11.92,88.09,751.93,9134.54,25.73,70.75,53.78,176.5
16/8/2024,11.24,51.83,362.83,3684.33,26.3,76.11,65.44,195.02
17/8/2024,10.84,73.88,823.18,4184.25,21.96,80.83,89.1,34.43
18/8/2024,10.43,32.34,789.55,8309.29,24.5,69.42,81.01,199.46
19/8/2024,13.99,47.47,498.79,13808.06,21.47,70.11,75.93,106.57
20/8/2024,10.06,82.27,911.9,12349.3,18.7,74.78,63.93,189.95
21/8/2024,9.52,86.81,269.43,5918.47,18.82,83.8,45.16,157.06
22/8/2024,9.77,30.2,866.66,6636.63,19.08,69.65,58.67,170.32
23/8/2024,12.68,82.76,846.21,12910.53,22.54,65.84,40.23,143.39
24/8/2024,10.14,77,852.03,3370.9,23.69,76.97,86.07,172.91
25/8/2024,12.16,82.11,277.04,5118.62,21.72,64.85,69.7,149.83
26/8/2024,14.79,80.37,149.63,13831.8,27.93,62.57,72.69,112.27
27/8/2024,15.2,62.33,719.76,3136.91,19.09,76.01,80.59,83.46
28/8/2024,13.38,75.13,721.06,8330.42,18.32,79.61,52.79,187.87
29/8/2024,10.93,70.06,805.44,14736.32,25.01,86.93,74.54,54.34
30/8/2024,11.74,46.35,807.36,14818.71,17.17,67.92,83.86,172.04
31/8/2024,9.5,83.79,874.61,9095.55,23.77,78.34,57.28,102.78
1/9/2024,7.9,32.04,565.93,8672.42,20.85,89.91,51.15,195.32
2/9/2024,8.04,69.02,512.49,4147.19,20.12,66.91,85.36,66.3
3/9/2024,12.88,35.28,782.3,12562.73,22.11,65.39,95.56,68.95
4/9/2024,9.07,78.31,142.29,13979.94,14.13,64.14,93.42,61.65
5/9/2024,7.85,76.51,837.69,9615.28,21.56,81.21,91.71,32.13
6/9/2024,11.42,68.87,139.96,8560.7,16.42,76.88,91.62,36.62
7/9/2024,8.8,63.78,287.62,5152.04,16.9,60.97,45.47,198.42
8/9/2024,7.77,41.32,422.91,14092.77,24.16,85.41,93.6,98.77
9/9/2024,9.66,46.26,277.15,2053.66,21.56,65.63,98.52,55.35
10/9/2024,10.08,51.16,353.78,13797.43,23.53,63.15,68.68,101.64
11/9/2024,10.44,30.26,234.51,5567.01,19.78,74.23,51.05,126.41
12/9/2024,9.77,75.5,431.33,5885.73,15.46,64.14,59.94,48.62
13/9/2024,9.55,67.4,687.02,14923.7,24.85,78.79,83.34,53.49
14/9/2024,10.71,30.72,822.71,12262.42,22.8,86.65,89.58,59.65
15/9/2024,9.07,66.86,102.11,13748.08,16.52,60.1,64.74,36.85
16/9/2024,13.96,64.65,707,12915.23,27.92,71.71,84.74,167.3
17/9/2024,8.91,84.76,500.37,15590.17,25.29,82.42,85.93,179.02
18/9/2024,13.22,30.23,178.01,2928.25,19.13,78.68,51.73,83.88
19/9/2024,12.82,39.83,498.56,10352.31,26.05,68.73,91.22,145.86
20/9/2024,12.99,57.33,185.16,11078.1,19.5,81.37,96.31,101.36
21/9/2024,7.82,84.47,655.46,13433.57,15.8,87.93,54.87,55.63
22/9/2024,7.78,60.83,424.1,13526.3,22.09,65.44,50.52,147.79
23/9/2024,12.97,34.13,564.9,6184.1,25.22,63.07,88.14,186.83
24/9/2024,11.01,38.68,742.88,10752.6,21.53,71.57,40.7,158.97
25/9/2024,8.49,30.04,285.16,11511.53,26.8,89.25,46.25,85.68
26/9/2024,12.63,53.04,304.92,9033.35,21.3,69.26,64.14,174.82
27/9/2024,9.82,59.73,698.93,3745.78,25.46,80.15,67.68,74.98
28/9/2024,14.2,30.33,555.41,12779.4,28.92,66.59,60.86,198.91
29/9/2024,12.81,50.27,740.58,9149.29,18.54,67.97,81.71,65.01
30/9/2024,10.35,47.68,629.93,13878.81,17.05,63.97,75.23,123.85
1/10/2024,11.87,40.81,655.4,3969.55,19.91,77.83,40.16,71.6
2/10/2024,10.46,58.85,754.32,10363.5,15.77,75.68,65.19,157.97
3/10/2024,11.82,61.92,139.69,7267.52,28.58,80.32,94.15,83.12
4/10/2024,11.36,48.2,789.91,8280.63,22.4,68.41,59.39,134.07
5/10/2024,12.77,59.92,198.91,13290.83,25.41,80.55,46.18,47.59
6/10/2024,13.41,61.06,577.88,3027.64,14.35,75.08,90.93,130.47
7/10/2024,12.3,47.15,722.02,12718.71,27.09,88.98,67.3,61.08
8/10/2024,15.17,69.32,893.43,12305.14,17.71,74.66,86.35,42.26
9/10/2024,13.47,76.52,893.06,8008.01,19.41,75.97,93.05,195.29
10/10/2024,10.98,59.93,555.14,5697.86,22.83,74.29,76.45,179.52
11/10/2024,14.13,89.01,787.78,9502.15,24.19,77.3,74.46,57.32
12/10/2024,11.95,60.26,311.04,4295.71,23.03,86.94,73.73,102.92
13/10/2024,15.36,80.53,468.87,10313.86,19.05,77.99,97.71,190.44
